Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/lzp220Gl,2019.12.30,Vishwa108,thomas123456,0-1,2019.12.30,15:40:10,1858,1816,-7,+8,Standard,60+0,C23,Normal
Rated bullet game,https://lichess.org/QJlnBYjg,2019.12.30,thomas123456,Vishwa108,1-0,2019.12.30,15:38:01,1809,1865,+7,-7,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/cYtIUj4F,2019.12.30,Vishwa108,thomas123456,1-0,2019.12.30,15:35:58,1859,1814,+6,-5,Standard,60+0,D06,Time forfeit
Rated bullet game,https://lichess.org/FjOnFvg6,2019.12.30,thomas123456,Vishwa108,1-0,2019.12.30,15:35:05,1807,1867,+7,-8,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/wVaXwO4m,2019.12.30,Vishwa108,thomas123456,0-1,2019.12.30,15:32:56,1874,1799,-7,+8,Standard,60+0,D06,Time forfeit
Rated bullet game,https://lichess.org/ZG5PcEIt,2019.12.30,thomas123456,Vishwa108,0-1,2019.12.30,15:30:52,1804,1869,-5,+5,Standard,60+0,B12,Time forfeit
Rated bullet game,https://lichess.org/IQXDV5iL,2019.12.30,Vishwa108,thomas123456,0-1,2019.12.30,15:28:44,1877,1796,-8,+8,Standard,60+0,D35,Normal
Rated bullet game,https://lichess.org/sxyBzZa7,2019.12.30,thomas123456,Vishwa108,1-0,2019.12.30,15:26:23,1788,1885,+8,-8,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/DbBk566a,2019.12.30,thomas123456,kuzeykelinoglu,1-0,2019.12.30,15:24:02,1782,1768,+6,-6,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/HBGP4wO3,2019.12.30,thomas123456,barcas219,1-0,2019.12.30,15:21:59,1777,1678,+5,-5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/Gkek6O6w,2019.12.30,Kresmachine53,thomas123456,0-1,2019.12.30,15:19:59,1762,1770,-6,+7,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/IJp2rhEp,2019.12.30,thomas123456,Kresmachine53,0-1,2019.12.30,15:17:50,1777,1756,-7,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/GyjhDKK3,2019.12.30,Kresmachine53,thomas123456,0-1,2019.12.30,15:15:43,1762,1771,-6,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/QmwGZqsN,2019.12.30,thomas123456,Kresmachine53,1/2-1/2,2019.12.30,15:13:36,1771,1762,+0,+0,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/bIXNrl8g,2019.12.30,Kresmachine53,thomas123456,0-1,2019.12.30,15:11:36,1768,1764,-6,+7,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/7iQoyoqj,2019.12.30,thomas123456,Kresmachine53,0-1,2019.12.30,15:09:27,1771,1761,-7,+7,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/CSnftVZQ,2019.12.30,Kresmachine53,thomas123456,0-1,2019.12.30,15:07:21,1768,1764,-7,+7,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/0klx3Nfg,2019.12.30,thomas123456,Kresmachine53,1-0,2019.12.30,15:05:24,1758,1774,+6,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/8dMoN57T,2019.12.30,Kresmachine53,thomas123456,1-0,2019.12.30,15:03:10,1768,1764,+6,-6,Standard,60+0,C20,Time forfeit
Rated bullet game,https://lichess.org/WPrBRtA6,2019.12.30,thomas123456,Kresmachine53,0-1,2019.12.30,15:01:20,1770,1761,-6,+7,Standard,60+0,A06,Time forfeit
Rated bullet game,https://lichess.org/Pdxz2cZM,2019.12.30,Kresmachine53,thomas123456,0-1,2019.12.30,14:59:51,1767,1764,-6,+6,Standard,60+0,C22,Normal
Rated bullet game,https://lichess.org/u9fw30pu,2019.12.30,thomas123456,Kresmachine53,1-0,2019.12.30,14:58:12,1757,1774,+7,-7,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/HU6QrABU,2019.12.30,Kresmachine53,thomas123456,1-0,2019.12.30,14:56:38,1768,1763,+6,-6,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/NblKQdLC,2019.12.30,thomas123456,Kresmachine53,1-0,2019.12.30,14:54:48,1756,1774,+7,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/o9jDxEnk,2019.12.30,Kresmachine53,thomas123456,1-0,2019.12.30,14:52:32,1768,1762,+6,-6,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/mp81pYHh,2019.12.30,Fabrizio2018,thomas123456,1/2-1/2,2019.12.30,14:50:09,1817,1761,-1,+1,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/Bnr2f2MJ,2019.12.28,ISAAX,thomas123456,1-0,2019.12.28,13:44:37,1782,1767,+6,-6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/1CRVCFYn,2019.12.28,thomas123456,MuratBey,1-0,2019.12.28,13:42:19,1762,1729,+5,-6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/vCbTBj5V,2019.12.28,thomas123456,sebastian_h,0-1,2019.12.28,13:39:53,1769,1732,-7,+8,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/nnLaulzf,2019.12.28,thomas123456,randompiece,0-1,2019.12.28,13:37:51,1775,1748,-6,+7,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/yz2HYZmu,2019.12.28,emteam,thomas123456,1-0,2019.12.28,13:35:57,1728,1783,+8,-8,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/gKFF74VS,2019.12.28,slowfast1989,thomas123456,0-1,2019.12.28,13:33:40,1815,1775,-7,+8,Standard,60+0,C23,Time forfeit
Rated bullet game,https://lichess.org/8JNNiCnA,2019.12.28,Envel,thomas123456,1-0,2019.12.28,13:32:07,1741,1783,+8,-8,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/6diFSbzc,2019.12.28,thomas123456,danende-dan,1-0,2019.12.28,13:30:41,1775,1805,+8,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/1qaKFL1P,2019.12.24,thomas123456,Walhai_50,1-0,2019.12.24,09:10:34,1770,1688,+5,-4,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/RJKVAYtp,2019.12.24,TLR_1968,thomas123456,1-0,2019.12.24,09:08:18,1815,1776,+6,-6,Standard,60+0,D02,Time forfeit
Rated blitz game,https://lichess.org/czzl2k8B,2019.12.24,thomas123456,OnlyStupidNamesLeft,1-0,2019.12.24,08:58:09,1816,1732,+8,-5,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/cEgjKJTE,2019.12.24,OnlyStupidNamesLeft,thomas123456,1-0,2019.12.24,08:54:20,1723,1830,+9,-14,Standard,300+3,D06,Normal
Rated bullet game,https://lichess.org/paDAPKy1,2019.12.23,thomas123456,IPlayFromTheRestroom,1-0,2019.12.23,15:27:26,1770,1716,+6,-5,Standard,60+0,B44,Normal
Rated bullet game,https://lichess.org/dgQM13fr,2019.12.23,thomas123456,GianfrancoVice,0-1,2019.12.23,15:25:10,1776,1826,-6,+6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/YUUO8ck0,2019.12.23,GianfrancoVice,thomas123456,1-0,2019.12.23,15:23:34,1821,1781,+5,-5,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/9ZMYL0by,2019.12.23,thomas123456,Iamsk,0-1,2019.12.23,15:21:18,1788,1796,-7,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/i8hnjiVe,2019.12.23,saglambaver,thomas123456,1-0,2019.12.23,15:19:13,1816,1793,+6,-5,Standard,60+0,C53,Normal
Rated bullet game,https://lichess.org/Yf36cTVZ,2019.12.23,thomas123456,kycto72,0-1,2019.12.23,15:17:18,1797,1955,-4,+4,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/79voRZfS,2019.12.23,kycto72,thomas123456,1-0,2019.12.23,15:15:24,1951,1801,+4,-4,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/Xrc7vQAM,2019.12.23,thomas123456,kycto72,0-1,2019.12.23,15:13:32,1805,1947,-4,+4,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/W3UYfSbj,2019.12.23,DanTilkin,thomas123456,1-0,2019.12.23,15:11:30,1873,1810,+5,-5,Standard,60+0,C69,Time forfeit
Rated bullet game,https://lichess.org/w9K8WqQr,2019.12.23,thomas123456,DanTilkin,0-1,2019.12.23,15:09:15,1815,1867,-5,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/EEUc8utb,2019.12.23,Iamsk,thomas123456,0-1,2019.12.23,15:07:06,1808,1809,-6,+6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/XWHk7HSi,2019.12.23,dimarus,thomas123456,1/2-1/2,2019.12.23,15:04:50,1852,1808,-1,+1,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/9nbEcCjB,2019.12.23,thomas123456,Yernarmukhtaruly,1-0,2019.12.23,15:02:14,1801,1797,+7,-6,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/fQDF0DFg,2019.12.23,Yernarmukhtaruly,thomas123456,1-0,2019.12.23,14:59:51,1790,1808,+7,-7,Standard,60+0,C23,Time forfeit
Rated bullet game,https://lichess.org/vv5ZTJom,2019.12.23,thomas123456,Yernarmukhtaruly,1-0,2019.12.23,14:57:36,1801,1796,+7,-6,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/KofzUPPI,2019.12.23,thomas123456,Mani_1386,0-1,2019.12.23,14:55:56,1808,1800,-7,+7,Standard,60+0,C77,Normal
Rated blitz game,https://lichess.org/UsD8gee2,2019.12.23,thomas123456,KostaRyk,0-1,2019.12.23,11:31:27,1841,1835,-11,+7,Standard,300+3,C51,Normal
Rated blitz game,https://lichess.org/UH6JwNX7,2019.12.22,thomas123456,solvando,1-0,2019.12.22,16:43:33,1827,1878,+14,-8,Standard,300+3,C00,Normal
Rated blitz game,https://lichess.org/QmYwqG4C,2019.12.22,solvando,thomas123456,1-0,2019.12.22,16:39:49,1871,1838,+7,-11,Standard,300+3,A03,Normal
Rated blitz game,https://lichess.org/seH9l0i0,2019.12.22,thomas123456,Ruslan777888999,0-1,2019.12.22,16:32:19,1848,1899,-10,+5,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/a2AQAqVB,2019.12.22,Ruslan777888999,thomas123456,0-1,2019.12.22,16:20:35,1906,1833,-7,+15,Standard,300+3,C46,Normal
Rated bullet game,https://lichess.org/Pk62oacx,2019.12.19,Crapkaspa,thomas123456,0-1,2019.12.19,16:50:21,1854,1791,-8,+8,Standard,60+0,D37,Normal
Rated bullet game,https://lichess.org/g6WlNJ0M,2019.12.19,thomas123456,Crapkaspa,0-1,2019.12.19,16:48:11,1797,1848,-6,+6,Standard,60+0,B50,Time forfeit
Rated bullet game,https://lichess.org/9QdlJyCg,2019.12.19,Crapkaspa,thomas123456,1-0,2019.12.19,16:46:12,1841,1803,+7,-6,Standard,60+0,D38,Time forfeit
Rated bullet game,https://lichess.org/JP9Pitup,2019.12.19,thomas123456,Crapkaspa,0-1,2019.12.19,16:44:29,1810,1835,-7,+6,Standard,60+0,B23,Normal
Rated bullet game,https://lichess.org/Jbro785O,2019.12.19,thomas123456,anton1304,1-0,2019.12.19,16:43:00,1802,1802,+8,-7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/jqVOgo5o,2019.12.19,anton1304,thomas123456,1-0,2019.12.19,16:40:55,1795,1810,+7,-8,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/9ov9yKaB,2019.12.19,thomas123456,anton1304,1-0,2019.12.19,16:38:50,1802,1802,+8,-7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/8OJyBolK,2019.12.19,anton1304,thomas123456,1-0,2019.12.19,16:36:43,1794,1810,+8,-8,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/SJA0CesF,2019.12.19,yigit2003,thomas123456,0-1,2019.12.19,16:35:19,1675,1805,-4,+5,Standard,60+0,D38,Normal
Rated bullet game,https://lichess.org/JNyUyOOM,2019.12.19,thomas123456,bbisb3,0-1,2019.12.19,16:33:05,1814,1678,-9,+10,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/ojAokTT9,2019.12.19,bbisb3,thomas123456,0-1,2019.12.19,16:30:45,1683,1810,-5,+4,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/YO4Tvvlt,2019.12.19,thomas123456,bbisb3,1-0,2019.12.19,16:28:37,1805,1688,+5,-5,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/09rVY4n3,2019.12.19,bbisb3,thomas123456,0-1,2019.12.19,16:27:03,1693,1800,-5,+5,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/4lbk6CQD,2019.12.19,danttt,thomas123456,1-0,2019.12.19,16:03:50,1826,1806,+7,-6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/anu5gs6t,2019.12.19,thomas123456,danttt,0-1,2019.12.19,16:02:20,1813,1819,-7,+7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/MYv2ST5B,2019.12.19,thomas123456,abdalkader,0-1,2019.12.19,15:59:59,1819,1865,-6,+6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/SJ5Fhll4,2019.12.19,thomas123456,High_way_to_hell,0-1,2019.12.19,15:49:05,1825,1866,-6,+7,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/AczHVBhq,2019.12.19,High_way_to_hell,thomas123456,0-1,2019.12.19,15:48:47,1875,1817,-9,+8,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/ED2sR34s,2019.12.19,thomas123456,titoo24,0-1,2019.12.19,15:46:54,1825,1749,-8,+9,Standard,60+0,C47,Normal
Rated bullet game,https://lichess.org/JmH9Z74g,2019.12.19,titoo24,thomas123456,0-1,2019.12.19,15:44:48,1755,1819,-6,+6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/Ay8GMAU4,2019.12.19,thomas123456,titoo24,0-1,2019.12.19,15:42:43,1828,1746,-9,+9,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/jkO1pl2K,2019.12.19,thomas123456,XLglain,0-1,2019.12.19,10:19:59,1836,1764,-8,+9,Standard,60+0,B33,Normal
Rated bullet game,https://lichess.org/gmqxWq12,2019.12.19,XLglain,thomas123456,1-0,2019.12.19,10:18:46,1755,1845,+9,-9,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/gWKLWoHZ,2019.12.19,thomas123456,XLglain,0-1,2019.12.19,10:16:43,1854,1745,-9,+10,Standard,60+0,B66,Time forfeit
Rated bullet game,https://lichess.org/gQWUnhos,2019.12.19,XLglain,thomas123456,0-1,2019.12.19,10:15:37,1751,1849,-6,+5,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/VDBUuYuS,2019.12.19,thomas123456,XLglain,0-1,2019.12.19,10:13:54,1858,1741,-9,+10,Standard,60+0,B94,Normal
Rated bullet game,https://lichess.org/RNiGAhZb,2019.12.19,XLglain,thomas123456,0-1,2019.12.19,10:11:59,1746,1853,-5,+5,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/ogR9JTED,2019.12.19,a_karimi_a,thomas123456,1-0,2019.12.19,10:09:45,1901,1859,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/2Adl7FgZ,2019.12.19,thomas123456,Raj1794,0-1,2019.12.19,10:07:17,1866,1881,-7,+7,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/urvmGkpF,2019.12.19,Raj1794,thomas123456,1-0,2019.12.19,10:05:35,1873,1873,+8,-7,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/dpQxCstb,2019.12.19,thomas123456,Raj1794,0-1,2019.12.19,10:03:32,1880,1866,-7,+7,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/2NiUCoXD,2019.12.18,thomas123456,terminator34,1-0,2019.12.18,15:01:03,1872,1900,+8,-7,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/v4cpfCXC,2019.12.18,terminator34,thomas123456,0-1,2019.12.18,14:59:11,1908,1864,-8,+8,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/BnpttsZe,2019.12.18,thomas123456,terminator34,1-0,2019.12.18,14:57:58,1856,1916,+8,-8,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/C8sQTzSK,2019.12.18,thomas123456,roman_saienko,1-0,2019.12.18,14:55:44,1849,1828,+7,-7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/aLRZj7gP,2019.12.18,roman_saienko,thomas123456,0-1,2019.12.18,14:53:34,1835,1842,-7,+7,Standard,60+0,C22,Time forfeit
Rated bullet game,https://lichess.org/NUWdWSCE,2019.12.18,leplyu,thomas123456,0-1,2019.12.18,14:52:03,1930,1833,-8,+9,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/kuPacgCa,2019.12.18,thomas123456,leplyu,0-1,2019.12.18,14:50:14,1838,1925,-5,+5,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/4NA0RaVC,2019.12.18,leplyu,thomas123456,1-0,2019.12.18,14:48:45,1919,1843,+6,-5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/RKsapxAU,2019.12.18,thomas123456,leplyu,0-1,2019.12.18,14:46:50,1849,1913,-6,+6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/bfKqpsVm,2019.12.18,leplyu,thomas123456,1-0,2019.12.18,14:44:52,1907,1855,+6,-6,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/J09KodY2,2019.12.18,thomas123456,leplyu,0-1,2019.12.18,14:43:07,1861,1901,-6,+6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/NHYdiVnw,2019.12.18,leplyu,thomas123456,1-0,2019.12.18,14:41:14,1894,1868,+7,-7,Standard,60+0,C20,Time forfeit
Rated bullet game,https://lichess.org/Uupo9960,2019.12.18,thomas123456,leplyu,1-0,2019.12.18,14:39:46,1859,1902,+9,-8,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/4dGFVemW,2019.12.18,leplyu,thomas123456,0-1,2019.12.18,14:37:44,1910,1851,-8,+8,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/My6NoxbU,2019.12.18,thomas123456,leplyu,0-1,2019.12.18,14:36:36,1857,1904,-6,+6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/XIYvfLkl,2019.12.18,leplyu,thomas123456,0-1,2019.12.18,14:35:52,1912,1849,-8,+8,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/vjQCDwVA,2019.12.18,thomas123456,Greishmylife,1-0,2019.12.18,14:33:49,1844,1724,+5,-5,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/GGzTKFVy,2019.12.18,Ben816,thomas123456,1-0,2019.12.18,14:31:51,1938,1849,+5,-5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/BvUNVOao,2019.12.18,thomas123456,Magnusseen,0-1,2019.12.18,14:30:02,1856,1866,-7,+7,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/0lF9cM9A,2019.12.18,beaverino,thomas123456,1-0,2019.12.18,14:27:39,1904,1862,+6,-6,Standard,60+0,B03,Time forfeit
Rated bullet game,https://lichess.org/agf5oFMO,2019.12.18,thomas123456,beaverino,0-1,2019.12.18,14:25:26,1868,1897,-6,+7,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/1ILwAcEQ,2019.12.18,beaverino,thomas123456,1-0,2019.12.18,14:23:51,1890,1875,+7,-7,Standard,60+0,C69,Normal
Rated bullet game,https://lichess.org/atxfGmIQ,2019.12.18,thomas123456,beaverino,1-0,2019.12.18,14:23:11,1867,1898,+8,-8,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/QL9tgITH,2019.12.18,speedkiller999,thomas123456,0-1,2019.12.18,14:20:56,1862,1860,-7,+7,Standard,60+0,D04,Time forfeit
Rated bullet game,https://lichess.org/hvI5RTYL,2019.12.18,nhnsn,thomas123456,0-1,2019.12.18,14:19:56,1768,1854,-5,+6,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/YUJKRX3r,2019.12.18,thomas123456,nhnsn,1/2-1/2,2019.12.18,14:17:58,1856,1766,-2,+2,Standard,60+0,C57,Normal
Rated bullet game,https://lichess.org/2l2gHM1K,2019.12.18,nhnsn,thomas123456,0-1,2019.12.18,14:16:07,1772,1850,-6,+6,Standard,60+0,C53,Normal
Rated bullet game,https://lichess.org/1L5peyVX,2019.12.18,Rawad,thomas123456,0-1,2019.12.18,14:13:52,1840,1843,-7,+7,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/XM6JvZsj,2019.12.18,thomas123456,Rawad,1-0,2019.12.18,14:12:12,1836,1847,+7,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/rZJVFfTl,2019.12.18,thomas123456,krokodil_gena,0-1,2019.12.18,14:10:10,1843,1833,-7,+7,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/yg1Zeq0l,2019.12.18,patelsushil,thomas123456,0-1,2019.12.18,14:08:12,1851,1835,-7,+8,Standard,60+0,A27,Time forfeit
Rated bullet game,https://lichess.org/A6MdPmo8,2019.12.18,thomas123456,patelsushil,1/2-1/2,2019.12.18,14:05:54,1835,1852,+0,-1,Standard,60+0,B33,Normal
Rated bullet game,https://lichess.org/u6ardnUT,2019.12.18,patelsushil,thomas123456,1-0,2019.12.18,14:04:16,1845,1842,+7,-7,Standard,60+0,A27,Normal
Rated bullet game,https://lichess.org/aS1LoA2v,2019.12.18,thomas123456,patelsushil,1/2-1/2,2019.12.18,14:01:56,1842,1845,+0,+0,Standard,60+0,B23,Time forfeit
Rated bullet game,https://lichess.org/eo1nTeMW,2019.12.18,e_vg,thomas123456,0-1,2019.12.18,13:59:45,1832,1834,-7,+8,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/0lCmtrNz,2019.12.18,thomas123456,nasko_kravaev,0-1,2019.12.18,13:57:05,1840,1934,-6,+6,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/w2PVqZiR,2019.12.18,nasko_kravaev,thomas123456,1-0,2019.12.18,13:55:26,1929,1845,+5,-5,Standard,60+0,D06,Normal
Rated bullet game,https://lichess.org/ZS3YycjP,2019.12.18,thomas123456,nasko_kravaev,1/2-1/2,2019.12.18,13:53:16,1843,1930,+2,-1,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/doFvyiwh,2019.12.18,nasko_kravaev,thomas123456,1-0,2019.12.18,13:51:23,1925,1849,+5,-6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/CvlP39zH,2019.12.18,thomas123456,nasko_kravaev,1/2-1/2,2019.12.18,13:49:30,1847,1926,+2,-1,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/jR71Y4lY,2019.12.18,nasko_kravaev,thomas123456,1/2-1/2,2019.12.18,13:47:26,1928,1845,-2,+2,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/8WhkMMcj,2019.12.18,thomas123456,nasko_kravaev,1-0,2019.12.18,13:46:48,1836,1937,+9,-9,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/o9Tia3h4,2019.12.18,CursoryGlance,thomas123456,1-0,2019.12.18,13:46:08,1850,1843,+7,-7,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/zhL6Pe05,2019.12.18,thomas123456,EdwinWalker,1-0,2019.12.18,13:43:58,1835,1855,+8,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/55Hnuhgz,2019.12.18,thomas123456,Bereal2,0-1,2019.12.18,13:41:32,1842,1845,-7,+7,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/4qlzIhuW,2019.12.18,Abacha,thomas123456,1-0,2019.12.18,13:40:03,1854,1849,+7,-7,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/SK9Ebkex,2019.12.18,thomas123456,Abacha,1-0,2019.12.18,13:38:13,1841,1861,+8,-7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/aO05ImRN,2019.12.18,Abacha,thomas123456,1-0,2019.12.18,13:36:14,1854,1848,+7,-7,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/yPkDgSBU,2019.12.18,opet331,thomas123456,1-0,2019.12.18,13:33:49,1858,1855,+7,-7,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/0oOwiatl,2019.12.18,ankr0816,thomas123456,0-1,2019.12.18,13:32:20,1854,1848,-7,+7,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/seTsWbf7,2019.12.18,FractalJaguar,thomas123456,0-1,2019.12.18,13:30:18,1792,1842,-6,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/YDo4G6JW,2019.12.18,thomas123456,ruslanrusik,0-1,2019.12.18,13:29:09,1849,1831,-7,+8,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/8VWdJyMU,2019.12.18,thomas123456,JD1999,1-0,2019.12.18,13:26:57,1842,1826,+7,-7,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/lDneIRJX,2019.12.18,JD1999,thomas123456,1-0,2019.12.18,13:25:02,1818,1850,+8,-8,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/BLBtYloP,2019.12.18,thomas123456,JD1999,0-1,2019.12.18,13:22:56,1857,1810,-7,+8,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/GJjg0e0S,2019.12.18,JD1999,thomas123456,1-0,2019.12.18,13:21:08,1801,1866,+9,-9,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/MyvPrBLV,2019.12.18,thomas123456,JD1999,1-0,2019.12.18,13:19:56,1860,1807,+6,-6,Standard,60+0,B94,Normal
Rated bullet game,https://lichess.org/fX5I0LyQ,2019.12.18,JD1999,thomas123456,0-1,2019.12.18,13:17:55,1813,1853,-6,+7,Standard,60+0,C21,Normal
