Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/PVe94jI5,2022.12.06,Dannyskillz,thomas123456,1-0,2022.12.06,14:04:00,2095,2072,+5,-6,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/scbOSSNq,2022.12.06,thomas123456,Dannyskillz,0-1,2022.12.06,14:02:23,2077,2089,-5,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/kxAc0vCy,2022.12.06,thomas123456,HHNNHH,0-1,2022.12.06,14:02:00,2082,2132,-5,+5,Standard,60+0,A06,Normal
Rated bullet game,https://lichess.org/NZ2vLEfK,2022.12.06,HHNNHH,thomas123456,1-0,2022.12.06,13:59:29,2126,2087,+6,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/Vm8OADRb,2022.12.06,thomas123456,HHNNHH,1-0,2022.12.06,13:57:34,2081,2133,+6,-7,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/LzlGUHq9,2022.12.06,HHNNHH,thomas123456,0-1,2022.12.06,13:55:38,2140,2074,-7,+7,Standard,60+0,E18,Normal
Rated bullet game,https://lichess.org/vzlO9Sl3,2022.12.06,thomas123456,HHNNHH,0-1,2022.12.06,13:53:30,2079,2135,-5,+5,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/VJYck5Iu,2022.12.06,HHNNHH,thomas123456,1-0,2022.12.06,13:51:24,2130,2084,+5,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/WMCNZuiY,2022.12.06,thomas123456,HHNNHH,0-1,2022.12.06,13:49:19,2089,2125,-5,+5,Standard,60+0,B45,Normal
Rated bullet game,https://lichess.org/WcjhPJSP,2022.12.06,HHNNHH,thomas123456,1-0,2022.12.06,13:47:05,2119,2094,+6,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/ZXLKtjxZ,2022.12.06,thomas123456,HHNNHH,0-1,2022.12.06,13:44:55,2099,2114,-5,+5,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/0GeJkmNG,2022.12.06,HHNNHH,thomas123456,1-0,2022.12.06,13:42:30,2108,2105,+6,-6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/KtGnPJQs,2022.12.06,thomas123456,HHNNHH,1-0,2022.12.06,13:40:17,2099,2114,+6,-6,Standard,60+0,B33,Time forfeit
Rated bullet game,https://lichess.org/aNhgV1V0,2022.12.06,HHNNHH,thomas123456,1-0,2022.12.06,13:38:05,2109,2105,+5,-6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/i90mV5RF,2022.12.06,thomas123456,HHNNHH,0-1,2022.12.06,13:35:57,2110,2103,-5,+6,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/pDPKkoPb,2022.12.06,HHNNHH,thomas123456,0-1,2022.12.06,13:34:00,2108,2105,-5,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/rNLGbH7F,2022.12.06,thomas123456,HHNNHH,1-0,2022.12.06,13:33:35,2099,2114,+6,-6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/gdNglvT7,2022.12.06,balance999,thomas123456,0-1,2022.12.06,13:32:10,2090,2093,-5,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/QHSnRbjO,2022.12.06,thomas123456,Patis7,1-0,2022.12.06,13:31:18,2088,2037,+5,-5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/3rikzbZ3,2022.12.06,indorussianmaster,thomas123456,1-0,2022.12.06,13:29:22,2108,2093,+5,-5,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/dgvjWt7h,2022.12.06,gims1979,thomas123456,1-0,2022.12.06,13:27:14,2075,2099,+7,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/LovHtK1R,2022.12.06,raigo215,thomas123456,1-0,2022.12.06,13:26:38,2201,2104,+4,-5,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/couF0EPb,2022.12.06,thomas123456,raigo215,1-0,2022.12.06,13:24:26,2096,2209,+8,-8,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/6rurCYb1,2022.12.06,PinotNoir,thomas123456,0-1,2022.12.06,13:22:03,2033,2091,-4,+5,Standard,60+0,C47,Time forfeit
Rated bullet game,https://lichess.org/pBlJpys8,2022.12.06,thomas123456,Denyk,1-0,2022.12.06,13:20:33,2085,2103,+6,-6,Standard,60+0,B13,Normal
Rated bullet game,https://lichess.org/bCgZ0V8c,2022.12.06,sabervivir,thomas123456,0-1,2022.12.06,13:18:50,2085,2079,-6,+6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/Gn8T3hgA,2022.12.05,thomas123456,Fredkaps,0-1,2022.12.05,18:30:46,2085,2070,-6,+6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/3ixGIZ4v,2022.12.05,Fredkaps,thomas123456,0-1,2022.12.05,18:28:45,2076,2080,-6,+5,Standard,60+0,B08,Time forfeit
Rated bullet game,https://lichess.org/pt1YxewP,2022.12.05,thomas123456,Fredkaps,0-1,2022.12.05,18:27:56,2086,2070,-6,+6,Standard,60+0,C58,Normal
Rated bullet game,https://lichess.org/jm28AWca,2022.12.05,Fredkaps,thomas123456,0-1,2022.12.05,18:26:03,2075,2080,-5,+6,Standard,60+0,C93,Normal
Rated bullet game,https://lichess.org/t6zIjkZX,2022.12.05,thomas123456,Fredkaps,1-0,2022.12.05,18:23:56,2074,2081,+6,-6,Standard,60+0,C58,Time forfeit
Rated bullet game,https://lichess.org/1azXs6jo,2022.12.05,thomas123456,IstoguH,0-1,2022.12.05,18:22:33,2080,2082,-6,+5,Standard,60+0,C57,Normal
Rated bullet game,https://lichess.org/N15Y7rd1,2022.12.05,hucloli22,thomas123456,1-0,2022.12.05,18:20:34,2040,2086,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/zcnH5W4Z,2022.12.05,Gukovs,thomas123456,1-0,2022.12.05,18:18:33,2131,2091,+5,-5,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/lQMsu3Fm,2022.12.05,thomas123456,baatarg,0-1,2022.12.05,18:16:45,2097,2065,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/61JHsLez,2022.12.05,thomas123456,schweinebraten,1-0,2022.12.05,18:14:45,2092,2069,+5,-5,Standard,60+0,B43,Time forfeit
Rated bullet game,https://lichess.org/cKh1fzL7,2022.12.05,mgciro,thomas123456,0-1,2022.12.05,18:12:32,2192,2085,-8,+7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/ZGJWYIVu,2022.12.05,AiDaNkRiShNa,thomas123456,0-1,2022.12.05,18:10:26,2039,2080,-5,+5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/UUsIjy9q,2022.12.05,thomas123456,Be_Water_My_Friend,1-0,2022.12.05,18:09:35,2075,1970,+5,-4,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/8PgAEsej,2022.12.05,thomas123456,bei_pervim,1-0,2022.12.05,18:07:21,2070,2062,+5,-6,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/LJtIXFX9,2022.12.05,motlhankagm,thomas123456,1-0,2022.12.05,18:04:50,2076,2076,+6,-6,Standard,60+0,C93,Time forfeit
Rated bullet game,https://lichess.org/8UTQ8mJF,2022.12.05,Adilcrusherdestroyer,thomas123456,1-0,2022.12.05,18:02:42,2084,2081,+6,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/lsweUFIL,2022.12.05,thomas123456,Thelastpann1353,0-1,2022.12.05,18:00:55,2088,2001,-7,+8,Standard,60+0,B33,Normal
Rated bullet game,https://lichess.org/ibVXqLnk,2022.12.05,shlehterg,thomas123456,1-0,2022.12.05,17:59:02,2054,2095,+6,-7,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/SGVn0ZKQ,2022.12.05,thomas123456,Spike-Spiegel,1-0,2022.12.05,17:56:59,2089,2071,+6,-5,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/eUzhpvkC,2022.12.05,Nurslamet_RCK,thomas123456,1-0,2022.12.05,11:42:13,2120,2094,+7,-5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/05kvehEr,2022.12.05,thomas123456,Nurslamet_RCK,1-0,2022.12.05,11:39:56,2088,2129,+6,-9,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/RDhUsYBU,2022.12.05,Nurslamet_RCK,thomas123456,1/2-1/2,2022.12.05,11:37:32,2130,2087,-1,+1,Standard,60+0,A04,Time forfeit
Rated bullet game,https://lichess.org/yf9zmCoh,2022.12.05,DurasicPark,thomas123456,0-1,2022.12.05,11:35:44,2198,2079,-7,+8,Standard,60+0,E18,Normal
Rated bullet game,https://lichess.org/IX3H3TX7,2022.12.02,thomas123456,Ironman1622,1-0,2022.12.02,18:58:53,2075,1970,+4,-4,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/mJxM0SGe,2022.12.02,thomas123456,AjedrezConsciente,0-1,2022.12.02,18:56:37,2083,1954,-8,+37,Standard,60+0,C27,Time forfeit
Rated bullet game,https://lichess.org/uwpkzcnZ,2022.12.02,thomas123456,Sparkarov,0-1,2022.12.02,18:54:36,2088,2103,-5,+5,Standard,60+0,C57,Normal
Rated bullet game,https://lichess.org/RlUBTBPY,2022.12.02,mariak87,thomas123456,1-0,2022.12.02,18:53:36,2159,2093,+5,-5,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/gga09bXQ,2022.12.02,Easy__Mate,thomas123456,0-1,2022.12.02,18:51:24,2065,2087,-5,+6,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/ItfLDyDe,2022.12.02,thomas123456,akselforberg,0-1,2022.12.02,18:50:07,2094,2038,-7,+6,Standard,60+0,B46,Normal
Rated bullet game,https://lichess.org/NeIJW37w,2022.12.02,nazaar,thomas123456,1-0,2022.12.02,18:48:31,2032,2101,+6,-7,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/XXqg9Z1i,2022.12.02,thomas123456,rachid10,1-0,2022.12.02,18:46:33,2095,2123,+6,-7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/QBzE6CZb,2022.12.02,rachid10,thomas123456,0-1,2022.12.02,18:45:51,2129,2088,-6,+7,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/KeGdGMPl,2022.12.02,thomas123456,Catharsis92,1-0,2022.12.02,18:44:35,2083,2062,+5,-5,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/BUWF9VNa,2022.12.02,sallvi,thomas123456,0-1,2022.12.02,18:42:35,2108,2077,-6,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/iOowPiju,2022.12.02,Ramoria,thomas123456,1-0,2022.12.02,18:40:55,2109,2082,+5,-5,Standard,60+0,C01,Normal
Rated bullet game,https://lichess.org/skDML997,2022.12.02,thomas123456,Ramoria,1-0,2022.12.02,18:38:53,2075,2115,+7,-6,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/P6cEzi9q,2022.12.02,Ramoria,thomas123456,1-0,2022.12.02,18:36:56,2110,2081,+5,-6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/Y0fPnxTG,2022.12.02,thomas123456,Ramoria,1-0,2022.12.02,18:35:03,2074,2116,+7,-6,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/q0zmKBwM,2022.12.02,Ramoria,thomas123456,1-0,2022.12.02,18:33:06,2111,2079,+5,-5,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/6UTnvCBo,2022.12.02,thomas123456,Ramoria,1-0,2022.12.02,18:30:56,2073,2118,+6,-7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/L8leU3V4,2022.12.02,thomas123456,diegomadeo,1-0,2022.12.02,18:29:38,2066,2119,+7,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/H6gNHfuy,2022.12.02,Satruiron,thomas123456,0-1,2022.12.02,18:27:46,1993,2062,-4,+4,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/uQFCBRXq,2022.12.02,Brilliancies,thomas123456,1-0,2022.12.02,18:26:01,2071,2067,+6,-5,Standard,60+0,C78,Normal
Rated bullet game,https://lichess.org/xM5EeVjt,2022.12.02,thomas123456,amazonriver17,1/2-1/2,2022.12.02,18:23:59,2067,2100,+0,-1,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/Edcc26Dl,2022.12.02,alistair98,thomas123456,1-0,2022.12.02,18:23:32,2037,2073,+7,-6,Standard,60+0,C60,Normal
Rated bullet game,https://lichess.org/DzPzb9Wh,2022.12.02,thomas123456,xcp64x,1-0,2022.12.02,18:21:49,2068,2003,+5,-4,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/kNXxckV7,2022.12.02,Charolles,thomas123456,0-1,2022.12.02,18:20:30,2073,2062,-6,+6,Standard,60+0,C65,Normal
Rated bullet game,https://lichess.org/n43eMkgN,2022.12.02,thomas123456,jonncald,0-1,2022.12.02,18:18:38,2067,2132,-5,+5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/5BMoOEl7,2022.12.02,speedmonster1,thomas123456,0-1,2022.12.02,18:17:41,2125,2060,-7,+7,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/CKRtFRZg,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,18:15:44,2065,2120,-5,+5,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/dthaBXwq,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,18:14:32,2115,2070,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/QzvI3Xqc,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,18:12:47,2075,2110,-5,+5,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/j3a3pJpQ,2022.12.02,speedmonster1,thomas123456,0-1,2022.12.02,18:10:37,2116,2069,-6,+6,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/bhqEUjNi,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,18:08:22,2074,2111,-5,+5,Standard,60+0,B28,Time forfeit
Rated bullet game,https://lichess.org/2AmkSwjy,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,18:07:28,2106,2079,+5,-5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/o1xmJqMa,2022.12.02,thomas123456,speedmonster1,1-0,2022.12.02,18:05:10,2072,2112,+7,-6,Standard,60+0,B28,Time forfeit
Rated bullet game,https://lichess.org/LTH3aTw6,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,18:04:19,2107,2078,+5,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/zmThOvzp,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,18:02:17,2083,2102,-5,+5,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/TWm56jav,2022.12.02,speedmonster1,thomas123456,0-1,2022.12.02,18:02:05,2108,2077,-6,+6,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/KfC58Hbg,2022.12.02,thomas123456,speedmonster1,1-0,2022.12.02,17:59:51,2070,2114,+7,-6,Standard,60+0,B28,Time forfeit
Rated bullet game,https://lichess.org/aR71WbAL,2022.12.02,speedmonster1,thomas123456,0-1,2022.12.02,17:57:31,2121,2064,-7,+6,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/1yccbqc4,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,17:55:19,2069,2116,-5,+5,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/Qk3GEFE9,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,17:53:37,2111,2074,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/9hxYxed8,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,17:52:28,2079,2105,-5,+6,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/T85QJATl,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,17:50:12,2100,2084,+5,-5,Standard,60+0,C55,Time forfeit
Rated bullet game,https://lichess.org/NjaIFKSp,2022.12.02,thomas123456,speedmonster1,1-0,2022.12.02,17:48:22,2078,2106,+6,-6,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/xqt3NvXe,2022.12.02,speedmonster1,thomas123456,1-0,2022.12.02,17:47:17,2100,2084,+6,-6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/3kn1R32Q,2022.12.02,thomas123456,speedmonster1,1/2-1/2,2022.12.02,17:44:56,2083,2101,+1,-1,Standard,60+0,B28,Time forfeit
Rated bullet game,https://lichess.org/0KHDoGU8,2022.12.02,speedmonster1,thomas123456,0-1,2022.12.02,17:42:45,2107,2077,-6,+6,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/ExMkKXqn,2022.12.02,thomas123456,speedmonster1,0-1,2022.12.02,17:41:24,2083,2101,-6,+6,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/vz2445al,2022.12.02,KiraLait,thomas123456,0-1,2022.12.02,17:39:13,2032,2077,-4,+6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/olWxSHfQ,2022.12.02,thomas123456,IhateDiffEquations,0-1,2022.12.02,17:37:10,2085,1962,-8,+8,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/vCll3wqu,2022.12.02,Avkom60,thomas123456,1-0,2022.12.02,17:33:53,2018,2092,+7,-7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/O5HIslr4,2022.12.02,thomas123456,tigremarino,0-1,2022.12.02,17:31:55,2098,2065,-6,+7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/ZhJevo0z,2022.12.02,tigremarino,thomas123456,0-1,2022.12.02,17:30:11,2071,2093,-6,+5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/FXxO7hCC,2022.12.02,mfcnico,thomas123456,1-0,2022.12.02,17:28:43,2024,2100,+7,-7,Standard,60+0,C70,Normal
Rated bullet game,https://lichess.org/J7lsSGpV,2022.12.02,thomas123456,carman,1-0,2022.12.02,15:58:34,2094,2074,+6,-5,Standard,60+0,B13,Normal
Rated bullet game,https://lichess.org/WV9YSJPY,2022.12.02,thomas123456,leogla,1-0,2022.12.02,15:56:26,2087,2159,+7,-7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/twKyYvK0,2022.12.02,leogla,thomas123456,1-0,2022.12.02,15:54:18,2154,2092,+5,-5,Standard,60+0,C91,Time forfeit
Rated bullet game,https://lichess.org/Nb1BXGn8,2022.12.02,Jimboslice606,thomas123456,0-1,2022.12.02,15:52:38,2010,2088,-6,+4,Standard,60+0,C54,Normal
Rated bullet game,https://lichess.org/IfogXz0h,2022.12.02,omnisurbum,thomas123456,1-0,2022.12.02,15:50:41,2089,2093,+6,-5,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/O7e4bNmE,2022.12.02,thomas123456,lowskills,1-0,2022.12.02,15:49:19,2088,2070,+5,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/pqF15tSe,2022.12.02,DrTheoThomas,thomas123456,1-0,2022.12.02,15:48:38,2175,2092,+4,-4,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/f6HGpKvb,2022.12.02,thomas123456,gravec,0-1,2022.12.02,15:47:08,2098,2077,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/DPOx7rKd,2022.12.02,gravec,thomas123456,0-1,2022.12.02,15:45:21,2082,2093,-5,+5,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/GME4gE8H,2022.12.02,thomas123456,gravec,1-0,2022.12.02,15:43:23,2087,2088,+6,-6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/pi2pmLb1,2022.12.02,gravec,thomas123456,0-1,2022.12.02,15:41:22,2094,2081,-6,+6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/ZN17BEDE,2022.12.02,thomas123456,gravec,1-0,2022.12.02,15:39:35,2075,2100,+6,-6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/3J4VLlnA,2022.12.02,gravec,thomas123456,1-0,2022.12.02,15:37:32,2094,2080,+6,-5,Standard,60+0,C11,Normal
Rated bullet game,https://lichess.org/b6hJQTSZ,2022.12.02,thomas123456,gravec,1-0,2022.12.02,15:35:16,2074,2100,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/vX3oxzzq,2022.12.02,thomas123456,CrossingLine,0-1,2022.12.02,15:32:35,2079,2152,-5,+4,Standard,60+0,B27,Time forfeit
Rated bullet game,https://lichess.org/rnZItfEp,2022.12.02,thomas123456,Otty,0-1,2022.12.02,15:31:07,2085,2069,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/ePZ1tKcl,2022.12.02,Otty,thomas123456,0-1,2022.12.02,15:30:24,2075,2079,-6,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/Pi5ydINk,2022.12.02,MrGermanrain2,thomas123456,1-0,2022.12.02,15:28:29,2104,2084,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/YsXgj8FI,2022.12.02,thomas123456,konepelaaja,1-0,2022.12.02,15:26:26,2078,2094,+6,-5,Standard,60+0,B43,Time forfeit
Rated bullet game,https://lichess.org/dwekBodU,2022.12.02,KiraLait,thomas123456,1-0,2022.12.02,15:24:15,2059,2084,+6,-6,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/kpx0z046,2022.12.02,thomas123456,Roust,0-1,2022.12.02,15:22:11,2089,2151,-5,+5,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/nZHwwDVd,2022.12.02,thomas123456,ias1,1-0,2022.12.02,15:20:51,2083,2105,+6,-6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/KNiD2sXR,2022.12.02,Kabegody,thomas123456,0-1,2022.12.02,15:18:43,2042,2078,-5,+5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/kLb8zWvo,2022.12.02,thomas123456,Japani_yapani,0-1,2022.12.02,15:16:59,2084,2049,-6,+6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/U6Pus7pb,2022.12.02,pehlivanabdurrahman,thomas123456,1-0,2022.12.02,15:14:54,2030,2091,+6,-7,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/7Ge7zYrS,2022.12.02,thomas123456,Glinka_Daniil,1-0,2022.12.02,15:13:47,2085,2114,+6,-6,Standard,60+0,B13,Normal
Rated bullet game,https://lichess.org/jDOlGMR7,2022.12.02,ferargentina,thomas123456,1-0,2022.12.02,15:12:09,2079,2090,+6,-5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/WCnORJE9,2022.12.02,thomas123456,ferargentina,1/2-1/2,2022.12.02,15:10:01,2091,2079,-1,+0,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/k1IrLBPh,2022.12.02,ferargentina,thomas123456,0-1,2022.12.02,15:08:27,2085,2085,-6,+6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/jSvAO9bu,2022.12.02,thomas123456,ferargentina,0-1,2022.12.02,15:06:11,2091,2079,-6,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/SiJMWpSU,2022.12.02,ferargentina,thomas123456,0-1,2022.12.02,15:04:39,2085,2085,-6,+6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/kbgtF14j,2022.12.02,thomas123456,Paveljar,1-0,2022.12.02,15:02:36,2079,2069,+6,-6,Standard,60+0,B27,Time forfeit
Rated bullet game,https://lichess.org/RRtDgG1s,2022.12.02,thomas123456,Ewened,0-1,2022.12.02,15:00:20,2084,2159,-5,+5,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/oeye64JU,2022.12.02,Ewened,thomas123456,0-1,2022.12.02,14:58:05,2167,2077,-8,+7,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/yy8SzzYN,2022.12.02,anthroposophist,thomas123456,1-0,2022.12.02,14:55:52,2086,2082,+6,-5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/QKwQ0991,2022.12.02,thomas123456,Nap_Haniel_Flores,0-1,2022.12.02,14:54:45,2089,2036,-7,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/Bdruhf2F,2022.12.02,mickjogger,thomas123456,1-0,2022.12.02,14:53:16,2173,2093,+4,-4,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/ER8n4QZ7,2022.12.02,sakthi17,thomas123456,0-1,2022.12.02,14:52:51,2095,2087,-6,+6,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/Fg7XmH9O,2022.12.02,thomas123456,sakthi17,0-1,2022.12.02,14:50:38,2093,2089,-6,+6,Standard,60+0,C36,Time forfeit
Rated bullet game,https://lichess.org/e8nwfxx7,2022.12.02,sakthi17,thomas123456,1/2-1/2,2022.12.02,14:48:28,2089,2093,+0,+0,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/kVUmzqmy,2022.12.02,thomas123456,sakthi17,1-0,2022.12.02,14:46:26,2087,2095,+6,-6,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/QDPVvhcU,2022.12.02,sakthi17,thomas123456,0-1,2022.12.02,14:44:09,2101,2081,-6,+6,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/QhZXvfiO,2022.12.02,thomas123456,sakthi17,1-0,2022.12.02,14:41:59,2075,2107,+6,-6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/wGLeQRxL,2022.12.02,sakthi17,thomas123456,1-0,2022.12.02,14:39:58,2101,2080,+6,-5,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/V2KkhyaU,2022.12.02,thomas123456,sakthi17,0-1,2022.12.02,14:38:24,2086,2096,-6,+5,Standard,60+0,C41,Normal
